gid,주차장,lon,lat,건물1,건물2,건물3,관공서,전기차,충전소,변압기,전기안전관리관,교통량,경제인구,sum,순위
다사74ab58ab,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0049597024178549285,0.1496965445231181,1154
다사83ba69aa,0,0,0,0.09210526315789473,0.0,0.0,0.0,0.0,0,0,0,0,0.057036577805331674,0.1491418409632264,1155
다사71bb62ba,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0043397396156230625,0.14907658172088623,1156
다사76aa55aa,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0043397396156230625,0.14907658172088623,1156
다사87ba65bb,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0043397396156230625,0.14907658172088623,1156
다사82bb64ab,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0040297582145071295,0.1487666003197703,1157
다사69bb59aa,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0040297582145071295,0.1487666003197703,1157
다사74ba63ab,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0037197768133911966,0.14845661891865436,1158
다사84bb66aa,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0037197768133911966,0.14845661891865436,1158
다사75aa68ba,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0037197768133911966,0.14845661891865436,1158
다사88ab65bb,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.003409795412275263,0.14814663751753843,1159
다사66bb67bb,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.01642901425914445,0.1480079616275655,1160
다사70bb66aa,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.00309981401115933,0.1478366561164225,1161
다사67ba70bb,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.002789832610043397,0.14752667471530656,1162
다사70bb67ab,0,0,0,0.07894736842105263,0.0,0.0,0.0,0.0,0,0,0,0,0.0685058896466212,0.14745325806767384,1163
다사76ab52bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.02882827030378177,0.14724932293536072,1164
다사87ab62ab,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0024798512089274642,0.14721669331419063,1165
다사71ab57ba,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0024798512089274642,0.14721669331419063,1165
다사70aa64ba,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0024798512089274642,0.14721669331419063,1165
다사72ba64aa,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0018598884066955983,0.14659673051195876,1166
다사73bb66bb,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.0,0,0,0,0,0.04060756354618723,0.14587072144092406,1167
다사69ba64ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.014259144451332919,0.14583809181975396,1168
다사68aa61ab,0,0,0,0.013157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.13205207687538748,0.1452099716122296,1169
다사77ba49ba,1,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.02665840049597024,0.1450794531275492,1170
다사75ab72bb,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14473684210526316,1171
다사67aa68aa,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14473684210526316,1171
다사76bb50aa,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14473684210526316,1171
다사77bb53ba,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14473684210526316,1171
다사81bb58ab,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14473684210526316,1171
다사73bb60aa,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14473684210526316,1171
다사83aa49bb,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14473684210526316,1171
다사73ab64bb,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14473684210526316,1171
다사72aa67aa,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14473684210526316,1171
다사66bb68aa,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14473684210526316,1171
다사72bb65aa,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14473684210526316,1171
다사86ba61bb,0,0,0,0.14473684210526316,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14473684210526316,1171
다사73ab71ba,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.0,0,0,0,0,0.03874767513949163,0.14401083303422846,1172
다사76bb50ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.01239925604463732,0.14397820341305836,1173
다사73bb69ab,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.0,0,0,0,0,0.038437693738375696,0.14370085163311253,1174
다사76ab60bb,0,0,0,0.07894736842105263,0.0,0.0,0.0,0.0,0,0,0,0,0.06447613143211407,0.1434234998531667,1175
다사71aa62ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.011779293242405455,0.1433582406108265,1176
다사73bb63ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.011469311841289522,0.14304825920971057,1177
다사83ab65aa,0,0,0,0.09210526315789473,0.0,0.0,0.0,0.0,0,0,0,0,0.050836949783013015,0.14294221294090775,1178
다사84ab68ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.011159330440173589,0.14273827780859463,1179
다사81ba62ba,0,0,0,0.09210526315789473,0.0,0.0,0.0,0.0,0,0,0,0,0.05052696838189708,0.14263223153979182,1180
다사64bb61ab,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.010539367637941723,0.14211831500636277,1181
다사72bb61aa,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.010539367637941723,0.14211831500636277,1181
다사78aa61ba,0,0,0,0.06578947368421052,0.0,0.0,0.0,0.0,0,0,0,0,0.07563546187228766,0.14142493555649818,1182
다사72ba58ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.009299442033477991,0.14087838940189903,1183
다사73aa56ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.022318660880347178,0.14073971351192613,1184
다사69ba57bb,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.14042157470551767,0.14042157470551767,1185
다사82bb58bb,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.008369497830130192,0.13994844519855124,1186
다사72ab64bb,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.008059516429014259,0.1396384637974353,1187
다사65aa61ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.007129572225666459,0.1387085195940875,1188
다사69ab64ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.006509609423434593,0.13808855679185564,1189
다사81ba61ab,0,0,0,0.09210526315789473,0.0,0.0,0.0,0.0,0,0,0,0,0.04587724736515809,0.13798251052305283,1190
다사73ba67aa,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.00619962802231866,0.1377785753907397,1191
다사72ba61ab,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.0,0,0,0,0,0.032238065716057036,0.13750122361079387,1192
다사85bb66ab,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.005889646621202727,0.13746859398962377,1193
다사70ab65ab,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.005579665220086794,0.13715861258850784,1194
다사67ab64aa,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0052696838189708614,0.1368486311873919,1195
다사70aa56ab,0,0,0,0.06578947368421052,0.0,0.0,0.0,0.0,0,0,0,0,0.07098574085554867,0.1367752145397592,1196
다사77ab53ab,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0049597024178549285,0.13653864978627597,1197
다사84aa68ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0049597024178549285,0.13653864978627597,1197
다사84ba66aa,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0046497210167389955,0.13622866838516004,1198
다사72ba62aa,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0043397396156230625,0.1359186869840441,1199
다사75bb72aa,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0037197768133911966,0.13529872418181224,1200
다사71aa69aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.016738995660260384,0.13516004829183934,1201
다사84bb67ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.016738995660260384,0.13516004829183934,1201
다사67aa66ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.003409795412275263,0.1349887427806963,1202
다사84ab63ab,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.003409795412275263,0.1349887427806963,1202
다사73ab61bb,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.003409795412275263,0.1349887427806963,1202
다사72ab57ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.00309981401115933,0.13467876137958038,1203
다사87ab60aa,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.002789832610043397,0.13436877997846444,1204
다사71ab66bb,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.002789832610043397,0.13436877997846444,1204
다사72aa61ab,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.002789832610043397,0.13436877997846444,1204
다사69ba59ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0024798512089274642,0.1340587985773485,1205
다사70ab64ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0024798512089274642,0.1340587985773485,1205
다사88bb62ab,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0024798512089274642,0.1340587985773485,1205
다사71ba55ab,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0024798512089274642,0.1340587985773485,1205
다사71aa54ab,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0021698698078115313,0.13374881717623258,1206
다사76ba71bb,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0021698698078115313,0.13374881717623258,1206
다사83bb65aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.01518908865468072,0.13361014128625967,1207
다사66ab63ab,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사83bb65ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사71aa69ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사77bb60bb,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사75ab71ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사66ba66ab,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사84ab62bb,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사76ab55aa,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사71ba59ab,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사70ab60bb,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사73ba65ab,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사72ba67aa,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사70bb66ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사73bb64aa,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사73aa70bb,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사73bb56bb,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사73bb55aa,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사69ab55bb,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사70ab64bb,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사69ab61ab,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사78ab63bb,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사73aa64bb,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사69bb59ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사69bb61ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사80bb60bb,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사84ba63ba,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사69ba63aa,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사73ab71bb,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사85ba65ab,0,0,0,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13157894736842105,1208
다사73ab70ba,0,0,0,0.07894736842105263,0.0,0.0,0.0,0.0,0,0,0,0,0.05238685678859268,0.1313342252096453,1209
다사73ba69aa,0,0,0,0.07894736842105263,0.0,0.0,0.0,0.0,0,0,0,0,0.05207687538747675,0.13102424380852937,1210
다사72bb61ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.011779293242405455,0.1302003458739844,1211
다사72ab58aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.010849349039057656,0.1292704016706366,1212
다사82ba64ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.009609423434593924,0.12803047606617288,1213
다사75ab57aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.009299442033477991,0.12772049466505694,1214
다사85ab62ab,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.0,0,0,0,0,0.022318660880347178,0.127581818775084,1215
다사76ab60ba,0,0,0,0.09210526315789473,0.0,0.0,0.0,0.0,0,0,0,0,0.035337879727216366,0.1274431428851111,1216
다사73aa63bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.008989460632362058,0.127410513263941,1217
다사70ab62ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.008369497830130192,0.12679055046170915,1218
다사74ab60aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.007749535027898326,0.12617058765947728,1219
다사70aa66ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.006509609423434593,0.12493066205501353,1220
다사77bb66ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.006509609423434593,0.12493066205501353,1220
다사72bb57ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.00619962802231866,0.1246206806538976,1221
다사70bb61ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.005889646621202727,0.12431069925278167,1222
다사83ba65aa,0,0,0,0.07894736842105263,0.0,0.0,0.0,0.0,0,0,0,0,0.04525728456292622,0.12420465298397884,1223
다사73bb65ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.005579665220086794,0.12400071785166573,1224
다사70ba68aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.005579665220086794,0.12400071785166573,1224
다사69ab60bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0052696838189708614,0.1236907364505498,1225
다사88ba62ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0049597024178549285,0.12338075504943387,1226
다사74bb55ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0049597024178549285,0.12338075504943387,1226
다사71ab54aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0049597024178549285,0.12338075504943387,1226
다사71ba64ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0049597024178549285,0.12338075504943387,1226
다사74ba56ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0046497210167389955,0.12307077364831794,1227
다사74bb60ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0046497210167389955,0.12307077364831794,1227
다사74aa60aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0043397396156230625,0.122760792247202,1228
다사69bb64bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0043397396156230625,0.122760792247202,1228
다사73bb72bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0037197768133911966,0.12214082944497014,1229
다사81ab60aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0037197768133911966,0.12214082944497014,1229
다사80ba56bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0037197768133911966,0.12214082944497014,1229
다사83aa61ba,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.12213267203967762,0.12213267203967762,1230
다사83aa69ab,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.0,0,0,0,0,0.016738995660260384,0.12200215355499722,1231
다사74ba55bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.003409795412275263,0.1218308480438542,1232
다사72aa64bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.003409795412275263,0.1218308480438542,1232
다사77ba53ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.003409795412275263,0.1218308480438542,1232
다사71bb63aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.003409795412275263,0.1218308480438542,1232
다사70ab60ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.003409795412275263,0.1218308480438542,1232
다사70bb59ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.003409795412275263,0.1218308480438542,1232
다사67ba70ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.00309981401115933,0.12152086664273827,1233
다사73bb60ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.00309981401115933,0.12152086664273827,1233
다사71bb59ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.00309981401115933,0.12152086664273827,1233
다사72ba64ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.00309981401115933,0.12152086664273827,1233
다사71ab69ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.002789832610043397,0.12121088524162234,1234
다사83bb59bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0024798512089274642,0.1209009038405064,1235
다사84bb62aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0024798512089274642,0.1209009038405064,1235
다사86bb65bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0024798512089274642,0.1209009038405064,1235
다사85bb57aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0024798512089274642,0.1209009038405064,1235
다사81aa60aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0024798512089274642,0.1209009038405064,1235
다사71bb64ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0021698698078115313,0.12059092243939047,1236
다사70aa61aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0021698698078115313,0.12059092243939047,1236
다사82ab59ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0021698698078115313,0.12059092243939047,1236
다사85ab55aa,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.0,0,0,0,0,0.01518908865468072,0.12045224654941755,1237
다사72bb56ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0018598884066955983,0.12028094103827454,1238
다사74aa70aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0018598884066955983,0.12028094103827454,1238
다사74ba69bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0018598884066955983,0.12028094103827454,1238
다사72ba63aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0018598884066955983,0.12028094103827454,1238
다사69aa57aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0018598884066955983,0.12028094103827454,1238
다사88ba61ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0018598884066955983,0.12028094103827454,1238
다사69bb65ab,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.0,0,0,0,0,0.014569125852448852,0.11983228374718569,1239
다사73ba58ab,0,0,0,0.09210526315789473,0.0,0.0,0.0,0.0,0,0,0,0,0.027588344699318038,0.11969360785721277,1240
다사76bb61bb,0,0,0,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0,0.09330440173589584,0.11962019120958005,1241
다사81ab62ab,0,0,0,0.013157894736842105,0.0,0.0,0.0,0.0,0,0,0,0,0.10632362058276502,0.11948151531960713,1242
다사85ab64bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사82ba63bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사82ba47bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사75ab72ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사88ba65ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사84aa62bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사80ab61aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사67ab67aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사67ba65bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사74aa65bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사74bb70ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사77bb66ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사79ba68ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사74bb68ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사83aa65ba,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사74aa63aa,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사75bb71bb,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사85ab59ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사76ba72ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사83ba59ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사66ba67ab,0,0,0,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11842105263157894,1243
다사80ab61ba,0,0,0,0.07894736842105263,0.0,0.0,0.0,0.0,0,0,0,0,0.03905765654060756,0.11800502496166018,1244
다사77ab50aa,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.0,0,0,0,0,0.01239925604463732,0.11766241393937416,1245
다사83aa68bb,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.0,0,0,0,0,0.011469311841289522,0.11673246973602636,1246
다사68bb62ba,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.0,0,0,0,0,0.011159330440173589,0.11642248833491042,1247
다사73ab55ab,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.0,0,0,0,0,0.008989460632362058,0.11425261852709889,1248
다사86ab65bb,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.0,0,0,0,0,0.008679479231246125,0.11394263712598296,1249
다사82ab70aa,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.0,0,0,0,0,0.007749535027898326,0.11301269292263516,1250
다사76aa57ab,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.0,0,0,0,0,0.007129572225666459,0.1123927301204033,1251
다사75ba53bb,0,0,0,0.05263157894736842,0.0,0.0,0.0,0.0,0,0,0,0,0.059206447613143205,0.11183802656051162,1252
다사73aa56ab,0,0,0,0.07894736842105263,0.0,0.0,0.0,0.0,0,0,0,0,0.0328580285182889,0.11180539693934152,1253
